date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
12/31/20,202053,VA,51,4.0,46.0,-23.0,-39.0,-71.0,21.0,135.37,266.0,194.7935,163.4652,159.3655,114.9206,186.6436,139.6252,221.6501,168.5012,270.3872,203.7215,162.1508,119.4259,190.5835,141.9253,227.2951,173.2954,270.5627,200.7518,278.1857,199.1259,207.3205,148.3477,240.7386,171.2993,220.2186,168.2366,64882,0,0.0,0.0,0.0,0.0,0.0,0,,5239,0,35048,328,525,263,131.0,1730.6666670000002,313.6666667,0,0.8604693000000001,0.0,1.0424879,375.0,7.8,0,266.0
1/1/21,202053,VA,51,-88.0,-58.0,-54.0,-46.0,-88.0,31.0,93.96,248.0,237.3434,200.83599999999998,196.7135,142.9067,231.3952,174.2532,271.2425,207.3046,330.5525,250.2032,198.7175,147.5121,238.3793,178.5234,279.6784,214.1514,328.8099,245.3477,344.8435,248.3036,260.1049,187.0212,293.59,210.4248,268.7318,206.47299999999998,75288,0,0.0,0.0,0.0,0.0,0.0,0,,5182,0,35329,322,557,257,125.0,1730.6666670000002,313.6666667,1,1.2382469999999999,0.0,1.0199200000000002,375.0,7.8,1,248.0
1/2/21,202053,VA,51,-23.0,-13.0,-28.0,-23.0,-25.0,9.0,50.26,233.0,180.9951,152.8439,159.2102,114.9032,180.6528,135.0549,206.548,157.4436,243.1059,182.2622,161.1197,118.5443,189.9581,141.2462,213.929,163.4499,236.5207,174.7395,266.1122,189.4115,221.7414,158.018,237.7833,168.7493,195.2342,149.154,81770,0,0.0,0.0,0.0,0.0,0.0,0,,3989,0,46619,335,557,218,74.0,1730.6666670000002,313.6666667,0,0.997066,0.0,1.0522017,375.0,7.8,0,233.0
1/3/21,202101,VA,51,-17.0,-14.0,-30.0,7.0,-17.0,6.0,99.29,220.0,21.3051,18.6866,16.4161,12.2097,18.1835,14.0235,21.9127,17.2232,28.2274,21.9769,16.0938,12.2206,19.166,14.6817,20.695,16.3342,29.997,23.0116,37.4648,27.6155,21.9148,16.0574,29.7746,21.8477,20.8875,16.5232,87618,0,0.0,0.0,0.0,0.0,0.0,0,,5010,0,27541,344,557,186,70.0,1711.0,277.0,0,0.5127619000000001,0.0,0.6435286,375.0,7.5,0,220.0
1/4/21,202101,VA,51,-1.0,4.0,-17.0,-2.0,-54.0,17.0,94.25,228.0,191.9658,168.5614,163.0444,120.9745,194.3184,149.6075,223.6546,175.0955,260.9017,203.3384,166.5941,125.9731,197.6428,151.0298,224.4733,176.6569,262.8449,202.1332,281.578,209.2977,210.3965,154.3116,249.0719,183.7064,216.7604,170.9021,89326,0,0.0,0.0,0.0,0.0,0.0,0,,3771,0,17997,339,563,193,77.0,1711.0,277.0,0,1.2621378,0.0,1.2243998,375.0,7.5,0,228.0
1/5/21,202101,VA,51,0.0,5.0,-7.0,-13.0,-54.0,17.0,111.03,275.0,122.6149,109.5372,97.0763,73.2921,113.5101,88.3903,135.4617,107.2123,176.2224,138.2547,96.2738,73.9759,114.5481,88.4798,138.6916,110.5967,180.7499,139.6911,197.3334,147.7369,126.7794,94.507,164.9688,123.09700000000001,136.2653,108.4056,104083,0,0.0,0.0,0.0,0.0,0.0,0,,4377,0,21164,337,558,174,139.0,1711.0,277.0,0,0.8454964,0.0,0.8448587,375.0,7.5,0,275.0
1/6/21,202101,VA,51,6.0,14.0,6.0,-18.0,-54.0,17.0,111.28,285.0,123.0351,106.6673,95.0038,69.9953,115.4708,87.9448,138.6323,106.8058,175.7712,134.1685,95.689,72.0756,118.4851,89.5705,140.3836,108.9094,179.042,134.2766,190.9157,139.2323,126.8399,92.2967,160.4844,116.6355,138.2272,107.1258,111839,2204,0.0,0.0,0.0,0.0,0.0,0,,5387,0,23570,357,537,366,110.0,1711.0,277.0,0,1.0743613,0.0,1.1424288,375.0,7.5,0,285.0
1/7/21,202101,VA,51,1.0,28.0,-27.0,-33.0,-63.0,20.0,119.84,281.0,111.0104,94.2345,86.4978,62.1366,104.73100000000001,77.5988,122.7894,92.2931,161.1031,119.7551,87.6719,64.2804,105.4515,77.66199999999999,127.1185,96.18799999999999,163.3364,119.2661,173.5776,123.2101,115.2562,82.0228,147.6606,104.5673,124.9747,94.2617,131972,3891,0.0,0.0,0.0,0.0,0.0,0,,5379,0,35557,366,568,267,154.0,1711.0,277.0,0,1.3250859,0.0,1.5107659,375.0,7.5,0,281.0
1/8/21,202101,VA,51,-35.0,-27.0,-50.0,-41.0,-80.0,29.0,114.3,320.0,120.4435,101.7025,93.4021,66.6002,112.9615,82.8682,134.3199,99.7672,175.1284,128.8299,94.3986,68.7333,114.8183,83.6784,139.5784,104.1283,176.5751,127.9345,193.312,135.8563,126.7514,89.40700000000001,158.6827,111.0992,135.1982,100.9328,135213,6848,0.0,18.475496600000003,94.7961818,9.5691855,32.5962048,0,,5238,0,36234,351,547,227,128.0,1711.0,277.0,0,1.0184607,0.0,1.0109223,375.0,7.5,0,320.0
1/9/21,202101,VA,51,-16.0,-6.0,20.0,-17.0,-19.0,7.0,78.24,247.0,127.1312,108.0971,111.7527,79.4183,128.1491,94.1911,146.1038,109.1438,175.2124,129.1971,114.1693,83.0691,130.8234,95.5236,149.1905,111.6812,175.0284,127.1508,188.2621,132.1162,141.9964,99.9606,166.8579,117.0156,143.8308,107.7733,145406,11023,0.0,19.164747100000003,94.96380440000001,9.5110321,30.991711,0,,5798,0,37958,348,565,238,107.0,1711.0,277.0,0,1.2396499,0.0,1.3511794,375.0,7.5,0,247.0
1/10/21,202102,VA,51,-22.0,-12.0,-63.0,-3.0,-20.0,8.0,114.11,267.0,66.798,57.4375,68.6038,49.2948,75.1243,55.7153,77.6004,58.6288,79.6487,59.1949,67.0162,49.2915,75.3702,55.7268,79.3798,60.0909,78.7787,57.5114,88.7508,62.5958,76.835,54.3683,81.7124,57.8198,74.4044,56.3603,152451,12747,0.0,18.9845275,95.03713020000001,9.629721400000001,30.152495899999998,0,,5141,0,50192,348,553,165,70.0,1733.6666670000002,294.6666667,0,1.1313831,0.0,1.2217779,375.0,7.8,0,267.0
1/11/21,202102,VA,51,-14.0,1.0,-45.0,-14.0,-41.0,15.0,85.82,246.0,163.7453,152.6046,153.5671,117.8177,172.2439,136.4897,186.9495,150.3226,219.3922,175.4633,154.1169,120.821,172.7628,136.1004,192.3354,155.2137,219.8922,173.3218,241.4152,183.9507,183.4746,139.8318,210.9889,160.6258,186.2461,150.5505,159023,15130,0.0,18.8842618,94.9687092,9.6743851,29.778985700000003,0,,4530,0,32988,352,571,144,87.0,1733.6666670000002,294.6666667,0,1.1193973,0.0,1.2099508999999997,375.0,7.8,0,246.0
1/12/21,202102,VA,51,-12.0,1.0,-39.0,-8.0,-42.0,15.0,99.71,307.0,93.93,88.4225,79.4315,61.1381,92.2755,72.9607,105.743,85.274,129.741,104.2262,80.9662,63.5537,94.0137,74.0092,106.3134,86.2632,131.9062,104.307,146.7016,111.9241,98.5734,75.3152,127.1764,96.5428,104.905,85.0834,162230,19086,0.0,19.554502600000003,94.9798061,9.422476,29.0223847,0,,4561,0,19827,349,582,420,144.0,1733.6666670000002,294.6666667,0,1.2027493999999999,0.0,1.8022208999999998,375.0,7.8,0,307.0
1/13/21,202102,VA,51,-15.0,-3.0,-39.0,-14.0,-42.0,16.0,105.01,327.0,87.6782,76.2026,75.42,54.675,86.3105,64.5447,95.7592,72.8958,118.0515,89.1515,77.0342,57.0562,87.0481,65.0411,98.4643,75.1888,118.6455,87.9935,132.4386,95.1959,93.9951,67.8015,115.6479,82.5466,95.6859,73.1015,170287,22985,3.8907227999999994,20.372027600000003,94.9771368,9.315509,28.074101799999998,0,,4598,0,33663,362,587,236,144.0,1733.6666670000002,294.6666667,0,1.1396798000000001,0.0,1.2725247,375.0,7.8,0,327.0
1/14/21,202102,VA,51,-18.0,-6.0,-35.0,-12.0,-42.0,17.0,101.27,352.0,78.5447,68.8771,69.0356,50.471000000000004,80.878,61.2042,89.2441,68.5333,100.9395,77.0801,71.2918,53.5426,81.2104,61.3016,90.5232,69.7171,100.6948,75.4029,110.85799999999999,80.5532,87.2808,63.4455,100.5405,72.4386,85.757,66.2255,187672,27429,5.1947388,21.510679999999997,95.0141821,9.0359133,27.7890109,0,,5294,0,32084,366,583,215,125.0,1733.6666670000002,294.6666667,0,0.7164746,0.0,0.620568,375.0,7.8,0,352.0
1/15/21,202102,VA,51,-23.0,-9.0,-50.0,-27.0,-41.0,17.0,102.27,317.0,83.8367,72.3098,71.9082,51.6634,84.6187,62.7501,96.2331,72.2136,108.6269,80.7564,74.7391,54.9842,85.9554,63.6074,95.955,72.1529,108.9365,79.5685,119.8186,84.4102,90.9066,64.6276,109.7565,77.0782,91.601,69.2101,207380,30475,5.8625254,22.7836404,95.21328259999999,8.4671937,27.2421029,0,,4795,0,23966,362,580,792,146.0,1733.6666670000002,294.6666667,0,1.2775902,0.0,1.2969113,375.0,7.8,0,317.0
1/16/21,202102,VA,51,-20.0,-8.0,-15.0,-15.0,-10.0,8.0,112.61,298.0,89.7887,71.1971,79.6751,53.5594,89.1147,62.1926,99.5568,70.6426,113.6775,80.7054,82.2689,56.6614,89.6579,62.3746,100.9613,71.8431,113.8245,79.4952,124.5006,83.9467,96.8013,64.6729,112.6929,74.8999,96.853,69.3261,231084,32059,6.2355434999999995,22.7182659,95.25987190000001,8.0290943,26.7882424,0,,6757,0,34133,354,561,290,105.0,1733.6666670000002,294.6666667,0,0.7889712,0.0,0.8857389000000001,375.0,7.8,0,298.0
1/17/21,202103,VA,51,-19.0,-10.0,-33.0,-11.0,-10.0,7.0,112.7,315.0,101.1331,79.1237,80.9378,53.3718,97.6181,66.9199,114.3383,80.0942,133.6491,93.3076,85.1705,57.537,101.2443,69.1983,115.4213,81.1404,132.0425,90.5879,142.57,94.2962,112.3901,73.7941,129.5804,84.2271,108.64299999999999,76.5948,249872,33470,6.3931805,24.1516835,95.41921090000001,7.3196205999999995,26.330218,0,,9914,0,42583,339,566,181,67.0,1569.0,149.33333330000002,0,1.5306463,0.0,1.7103069,377.0,7.1,0,315.0
1/18/21,202103,VA,51,-21.0,-8.0,-49.0,-19.0,-39.0,15.0,89.35,271.0,168.1067,139.0366,149.5875,102.01700000000001,172.3985,122.0329,192.06099999999998,138.5631,222.7249,162.2473,152.2558,106.1778,177.56400000000002,124.9544,195.2564,141.6402,220.3207,158.3039,240.5435,166.7504,184.9763,126.0953,215.1509,146.5623,188.0872,137.09799999999998,256151,34407,6.3570636,25.4290149,95.5606357,6.8805814,25.9046749,0,,7245,0,45333,354,584,200,69.0,1569.0,149.33333330000002,0,0.9384957,0.0,1.1615498,377.0,7.1,0,271.0
1/19/21,202103,VA,51,-17.0,-3.0,-35.0,-10.0,-39.0,15.0,97.42,329.0,103.4824,83.7281,85.6417,57.1956,99.6297,68.7442,113.4701,79.8679,142.2944,101.2112,86.9039,59.1819,102.6413,70.4866,117.4705,83.0851,141.4941,99.4061,156.895,106.0861,109.6792,72.686,138.5511,91.5804,113.4988,80.9259,256151,34407,6.4874149,25.3752086,95.7788968,6.4508486,25.731166100000003,0,,4526,0,25428,347,588,276,84.0,1569.0,149.33333330000002,0,1.2830661,0.0,1.3494306,377.0,7.1,0,329.0
1/20/21,202103,VA,51,-15.0,-5.0,-26.0,-10.0,-42.0,15.0,98.93,320.0,91.9496,75.5865,76.5226,51.8886,91.5088,64.196,101.5851,72.4655,122.1008,86.95,79.2361,54.8365,92.2858,64.4676,104.0828,74.449,121.7612,85.4916,136.5141,92.1106,98.6279,65.9602,121.4067,80.8845,99.6596,71.8131,281135,39458,7.0418607,25.2240719,95.8577865,6.1159849,25.820000600000004,0,,4515,0,20924,338,554,351,165.0,1569.0,149.33333330000002,0,1.0553982,0.0,1.175999,377.0,7.1,0,320.0
1/21/21,202103,VA,51,-19.0,-10.0,-22.0,-11.0,-41.0,15.0,101.59,316.0,75.0945,59.0824,65.5823,42.9217,74.1308,50.534,83.463,57.9756,93.8421,65.4601,66.6729,44.8062,76.3842,51.9231,84.78,58.9278,92.7496,63.7421,100.2119,66.7058,81.4555,53.187,94.0065,61.0959,80.1766,56.1868,281135,39458,7.313053200000001,24.6654145,95.8799713,6.0297485,25.9715888,0,,4013,0,24529,337,545,276,174.0,1569.0,149.33333330000002,2,1.1017875,0.0,1.1159466,377.0,7.1,2,316.0
1/22/21,202103,VA,51,-23.0,-7.0,-30.0,-15.0,-43.0,15.0,105.21,324.0,85.2928,66.3187,74.2995,47.5506,85.8419,57.3446,95.9227,65.3762,106.6474,73.0988,76.5575,50.2535,86.9493,57.9907,97.2965,66.4894,105.8289,71.3384,114.4899,74.4876,92.854,59.2624,105.1342,66.8098,92.0542,63.38399999999999,309169,45074,7.690371799999999,24.4509826,95.9130098,6.1094882,25.898046899999997,0,,4147,0,24875,332,509,198,139.0,1569.0,149.33333330000002,0,0.8977606,0.0,1.187785,377.0,7.1,0,324.0
1/23/21,202103,VA,51,-20.0,-4.0,-7.0,-21.0,-13.0,7.0,122.58,307.0,97.8508,74.5831,85.1006,53.6272,94.3734,62.026,107.8835,72.35,122.195,82.7108,84.93299999999999,55.0183,96.5988,63.333,108.7269,73.0792,122.9513,81.9054,133.8227,86.1999,103.1466,64.8203,120.2291,75.4969,104.2084,70.6815,343466,50147,8.3677811,23.5311798,96.09230059999999,6.0693305,26.0446345,0,,4904,0,29486,320,567,240,110.0,1569.0,149.33333330000002,1,0.9323632,0.0,1.0470891,377.0,7.1,1,307.0
1/24/21,202104,VA,51,-18.0,-12.0,-22.0,-16.0,-14.0,6.0,119.27,276.0,126.0158,97.289,108.6,68.87100000000001,122.1647,81.1291,138.4884,93.9105,162.1689,110.2413,109.5287,71.4367,124.2972,82.4037,142.9591,97.0101,161.1826,107.7304,171.4229,111.0651,135.123,85.7188,153.9713,97.4894,136.3061,93.096,357421,58779,9.0757637,22.5502001,96.09765379999999,6.1055356,26.153583100000002,0,,3792,0,29079,329,546,259,58.0,1549.0,139.33333330000002,0,0.9416883,0.0,1.6722588,374.0,6.1,0,276.0
1/25/21,202104,VA,51,-9.0,-3.0,-30.0,-12.0,-61.0,19.0,94.86,258.0,199.5531,162.7791,165.016,108.8652,190.9644,130.6902,221.6561,154.9331,272.9418,192.1605,165.2594,111.1846,196.0596,133.6823,226.9507,158.7781,274.3116,191.0707,297.8072,200.1887,212.0942,139.2726,253.3698,166.2922,220.5496,155.6894,394091,64381,9.7803226,20.974745499999997,96.12969050000001,5.989209099999999,26.5731256,0,,6172,0,49382,324,554,115,52.0,1549.0,139.33333330000002,0,0.9958379,0.0,1.2330497999999999,374.0,6.1,0,258.0
1/26/21,202104,VA,51,-20.0,-7.0,-31.0,-14.0,-39.0,14.0,104.79,308.0,121.9241,95.3162,99.9071,62.7796,116.366,75.6256,133.8001,89.1469,166.9844,111.9591,99.5885,63.5686,118.9897,77.2698,135.946,90.4867,169.5146,112.6242,188.4252,120.4541,126.8227,78.8517,158.384,98.9036,133.8381,90.0924,394091,64381,10.0284575,20.4991515,96.10324090000002,6.0883427,27.2688724,0,,4707,0,22879,316,539,336,96.0,1549.0,139.33333330000002,0,0.8319607,0.0,1.2066503999999998,374.0,6.1,0,308.0
1/27/21,202104,VA,51,-20.0,-10.0,-33.0,-17.0,-40.0,16.0,101.33,298.0,132.7243,98.6112,101.9375,61.4331,118.1497,74.36399999999999,145.297,93.0812,184.4732,118.6628,101.6011,62.5164,121.3633,76.1634,148.4864,95.0965,187.2731,119.0822,205.9472,126.3504,136.4339,81.4742,166.8543,100.1508,143.8314,93.1609,426122,71459,10.2707058,20.506515300000004,95.9830429,6.2059764,27.5826104,0,,5227,0,33386,332,537,296,126.0,1549.0,139.33333330000002,0,1.27146,0.0,1.4863388000000002,374.0,6.1,0,298.0
1/28/21,202104,VA,51,-23.0,-12.0,-25.0,-18.0,-39.0,15.0,97.44,317.0,99.5913,72.5708,83.3286,49.7957,94.3053,58.4828,109.6325,69.04899999999999,130.0954,81.8494,83.2955,50.9358,95.3856,59.0933,112.185,70.6487,131.0261,81.1972,144.018,86.4338,102.8947,60.7052,124.5518,73.4168,107.3145,68.2651,465053,88410,10.9604992,20.8846852,96.0860792,6.2555837,27.4397588,0,,5121,0,34288,322,515,774,127.0,1549.0,139.33333330000002,0,1.0137163,0.0,1.7299068,374.0,6.1,0,317.0
1/29/21,202104,VA,51,-22.0,-5.0,-28.0,-16.0,-39.0,15.0,101.97,296.0,90.3299,67.6332,77.0929,46.7097,86.8581,54.6826,99.6631,63.7485,117.7858,75.4375,77.2159,48.0383,88.0428,55.3728,100.9805,64.5356,119.1917,75.1432,130.0469,79.2104,94.1978,56.5415,113.1782,67.5,97.9487,63.3202,500944,98485,11.6100538,21.180282899999998,96.0464317,6.2425427,27.616711300000002,0,,4238,0,33217,309,511,350,128.0,1549.0,139.33333330000002,0,0.9040482,0.0,1.1924166,374.0,6.1,0,296.0
1/30/21,202104,VA,51,-19.0,-9.0,-13.0,-16.0,-13.0,8.0,119.36,254.0,97.8202,71.8513,83.7436,49.5492,93.4496,57.5905,109.5888,68.8682,125.3215,78.6918,83.2663,50.5833,95.3532,58.677,111.2384,69.8054,125.92399999999999,77.907,137.611,81.9757,102.86399999999999,60.2571,120.97,70.5508,105.4774,66.9333,500944,98485,12.2338163,21.3192392,95.7386422,6.2529651,27.664748,0,,4309,0,30033,311,507,245,136.0,1549.0,139.33333330000002,0,1.0255881,0.0,1.0267143,374.0,6.1,0,254.0
1/31/21,202105,VA,51,-22.0,-13.0,-39.0,-11.0,-12.0,7.0,116.66,251.0,125.197,92.8724,106.8494,64.0332,121.1208,75.3501,140.6888,89.1091,160.8615,102.4395,108.1578,66.3675,122.5402,76.3376,142.1825,90.0633,162.0131,101.5419,173.9822,105.6604,131.3719,78.0674,154.4779,91.7197,136.1443,87.1928,539547,109465,13.006445300000001,21.881885600000004,95.8223375,6.1890962,27.533606699999996,0,,2558,0,23920,315,496,1130,32.0,1431.666667,88.66666667,0,1.027208,0.0,1.4582853,372.0,5.2,0,251.0
2/1/21,202105,VA,51,-25.0,-14.0,-50.0,-16.0,-39.0,15.0,88.31,237.0,188.5138,150.749,163.6615,102.2172,185.0869,119.6451,209.7085,139.1562,254.2987,171.5902,162.7008,104.0314,188.8348,122.0109,215.7151,143.9012,255.3431,169.5891,276.29900000000004,177.2698,199.7499,124.3233,233.7461,146.45,211.0199,141.8272,594416,124407,13.438423499999999,22.1005609,95.7854787,6.3527982000000005,27.396450800000004,0,,2861,0,27646,304,478,189,35.0,1431.666667,88.66666667,0,0.8377928,0.0,1.0591549,372.0,5.2,0,237.0
2/2/21,202105,VA,51,-18.0,-9.0,-39.0,-9.0,-40.0,15.0,93.74,283.0,104.9891,84.697,85.6804,53.0265,98.5561,63.687,113.9947,75.559,144.8139,97.4058,84.6091,53.6579,101.7912,65.36,116.5587,77.5928,146.6154,97.3543,164.3665,104.7794,108.6411,66.8776,138.28799999999998,86.1222,114.6413,76.9902,611998,130735,14.6669927,22.312286399999998,95.68203790000001,6.3206857,27.016089299999997,0,,2740,0,19925,304,493,162,72.0,1431.666667,88.66666667,0,0.38663309999999995,0.0,0.37294520000000003,372.0,5.2,0,283.0
2/3/21,202105,VA,51,-16.0,1.0,-41.0,-15.0,-39.0,14.0,93.8,266.0,89.4934,67.9281,71.2837,42.1664,81.1774,50.3017,94.5392,59.8541,121.3255,77.1209,71.3393,43.3572,83.6003,51.717,99.2463,62.8777,120.656,75.4648,137.174,82.4832,91.738,53.8506,116.9301,68.9211,94.7954,60.6664,621543,136731,15.3775258,21.2778993,95.8822435,6.1316929,26.7927023,0,,2959,0,19100,309,500,250,122.0,1431.666667,88.66666667,0,1.1377456,0.0,1.7575751,372.0,5.2,0,266.0
2/4/21,202105,VA,51,-27.0,-17.0,-36.0,-15.0,-44.0,19.0,99.47,280.0,88.0339,66.5197,78.0867,45.955,87.5122,53.8051,99.3686,61.9958,109.6323,68.4712,76.2354,46.1991,87.0795,53.305,101.1254,63.0119,111.2233,68.4953,119.7239,70.6433,93.7361,54.3767,107.132,62.1429,95.2906,60.2593,630073,145284,15.9478874,19.6073402,95.7869533,5.9674135,26.8796536,0,,3059,0,15624,294,486,144,111.0,1431.666667,88.66666667,1,0.34655009999999997,0.0,0.5604496,372.0,5.2,1,280.0
2/5/21,202105,VA,51,-19.0,-9.0,-39.0,-17.0,-40.0,16.0,96.29,263.0,103.2747,76.5272,89.4224,51.3565,99.8268,60.2714,115.568,70.5638,130.946,80.5653,87.4317,51.7569,101.3023,60.8787,118.1587,72.3128,131.616,79.6308,142.3591,82.9861,106.9327,60.668,127.0209,72.3088,111.8857,69.4499,648939,157507,16.639107,18.7734615,95.6123757,6.0234928,26.535846399999997,0,,5069,0,54599,294,462,221,144.0,1431.666667,88.66666667,0,0.5373283,0.0,0.6089803,372.0,5.2,0,263.0
2/6/21,202105,VA,51,-14.0,3.0,-17.0,-13.0,-10.0,7.0,121.26,208.0,87.6629,66.0217,71.5542,41.4738,80.6158,49.4589,95.912,59.8866,113.6803,71.6306,69.6615,41.562,83.7084,51.122,97.1092,60.7904,114.9721,71.2578,126.7984,75.8469,89.5339,51.7683,109.699,63.8009,93.1822,58.9238,664734,178708,17.357905300000002,18.402904100000004,95.8451781,5.8532301,26.7034796,0,,4709,0,39368,294,465,201,142.0,1431.666667,88.66666667,1,0.7609861,0.0,0.9994018,372.0,5.2,1,208.0
8/30/20,202036,WA,53,-9.0,14.0,114.0,-5.0,-16.0,-2.0,181.62,12.0,78.1341,53.5996,72.5026,49.0211,76.7434,53.3285,82.165,57.9066,88.3474,62.7725,77.8938,53.4473,81.9844,56.9266,83.6197,59.1592,82.18700000000001,58.2438,87.9137,60.9954,102.0041,71.2941,80.4136,55.632,80.3945,56.5609,0,0,0.0,0.0,0.0,0.0,0.0,0,,499,0,37583,51,0,0,61.0,1188.333333,125.33333329999999,1,0.3333345,0.0,0.3699696,207.0,2.1,1,12.0
8/31/20,202036,WA,53,-11.0,9.0,78.0,-6.0,-33.0,5.0,159.59,13.0,131.3305,96.0395,128.1888,92.3623,124.405,91.3123,138.9576,103.3918,152.0692,114.1626,129.19299999999998,93.3207,139.4199,102.1849,142.4017,106.1837,140.2517,105.9871,162.8733,120.9834,174.2663,130.4691,137.1811,100.6807,134.391,99.7131,0,0,0.0,0.0,0.0,0.0,0.0,0,,325,0,0,51,0,0,0.0,1188.333333,125.33333329999999,0,0.3525793,0.0,0.2822496,207.0,2.1,0,13.0
9/1/20,202036,WA,53,-11.0,8.0,88.0,-20.0,-32.0,5.0,159.89,28.0,101.1371,73.1654,97.6563,69.3987,95.287,69.0866,104.8302,77.2115,115.3377,86.27,96.5676,69.0964,105.2402,76.5175,105.2578,77.7293,111.355,83.4792,123.5927,90.9784,137.8765,101.9977,106.5853,77.3698,101.4652,74.6651,0,0,0.0,0.0,0.0,0.0,0.0,0,,162,0,11891,49,0,0,23.0,1188.333333,125.33333329999999,1,0.40794240000000004,0.0,0.6280521,207.0,2.1,1,28.0
9/2/20,202036,WA,53,-11.0,7.0,88.0,-18.0,-33.0,5.0,163.35,20.0,63.5952,43.4903,58.6741,39.7575,62.6155,43.4114,66.2172,46.7271,69.2072,49.3629,61.9623,42.5409,65.4534,45.6124,67.8835,47.9259,65.2096,46.3623,71.0066,49.5922,89.0874,62.5104,65.3153,45.2634,63.7654,44.8883,0,0,0.0,0.0,0.0,0.0,0.0,0,,596,0,6794,48,0,0,24.0,1188.333333,125.33333329999999,1,0.3274087,0.0,0.3949756,207.0,2.1,1,20.0
9/3/20,202036,WA,53,-11.0,6.0,77.0,-18.0,-33.0,6.0,166.47,25.0,63.0438,42.0228,57.1443,37.5709,60.3391,40.6782,66.70100000000001,45.9133,69.3363,48.2794,61.0045,40.8716,65.5228,44.4606,68.1622,46.9202,63.1818,43.7947,71.1541,48.4195,82.3182,56.1861,63.6127,42.9613,63.6051,43.6512,0,0,0.0,0.0,0.0,0.0,0.0,0,,549,0,16314,65,0,0,8.0,1188.333333,125.33333329999999,0,0.2325448,0.0,0.2485822,207.0,2.1,0,25.0
9/4/20,202036,WA,53,-18.0,6.0,105.0,-3.0,-32.0,5.0,173.25,26.0,60.676,40.7591,57.1725,37.8475,58.2951,39.5717,63.7082,44.1111,66.8658,46.888000000000005,58.7284,39.397,63.3466,43.3565,63.7159,44.1877,63.9185,44.5646,69.3758,47.5038,81.42399999999999,55.7728,61.6787,41.9132,61.3144,42.3589,0,0,0.0,0.0,0.0,0.0,0.0,0,,528,0,21736,50,0,0,39.0,1188.333333,125.33333329999999,0,0.23930010000000002,0.0,0.2015455,207.0,2.1,0,26.0
9/5/20,202036,WA,53,-20.0,7.0,123.0,-6.0,-7.0,-1.0,197.19,25.0,64.6718,43.3718,59.7409,39.424,61.0191,41.5121,66.5692,46.1178,72.5771,51.1693,62.3643,41.8361,66.2456,45.3354,69.6325,48.4014,66.2348,46.4883,73.2024,50.2256,87.2945,59.567,65.6539,44.5907,65.0041,45.0506,0,0,0.0,0.0,0.0,0.0,0.0,0,,527,0,16001,48,0,0,14.0,1188.333333,125.33333329999999,0,0.2520638,0.0,0.45431059999999995,207.0,2.1,0,25.0
9/6/20,202037,WA,53,-7.0,12.0,98.0,-11.0,-9.0,-2.0,179.03,16.0,64.9913,42.9094,60.1385,39.0452,62.5202,41.8126,68.9545,46.9679,71.4897,49.5055,63.0541,41.7356,69.3774,46.6215,70.3745,48.0311,64.1546,44.243,72.8869,49.1885,85.1603,57.2945,67.6856,45.4052,65.7099,44.7074,0,0,0.0,0.0,0.0,0.0,0.0,0,,507,0,16387,34,0,0,0.0,1108.0,48.0,2,0.4594621,0.0,0.48528459999999995,205.0,1.9,2,16.0
9/7/20,202037,WA,53,-10.0,9.0,60.0,-7.0,-30.0,4.0,154.86,18.0,129.9666,92.0853,123.1714,85.3529,122.0666,87.0489,138.095,100.42299999999999,147.9594,109.2997,123.9375,86.758,137.5895,98.5279,139.469,101.3879,138.7443,103.0491,158.3761,114.8089,170.206,123.0548,135.9989,97.1613,131.8661,95.6425,0,0,0.0,0.0,0.0,0.0,0.0,0,,304,0,12576,37,0,0,18.0,1108.0,48.0,0,0.2914573,0.0,0.3988233,205.0,1.9,0,18.0
