date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
1/2/2021,202053,X,US,0.411290323,0.5,0.097946288,0.232142857,0.111420613,0.661971831,0.509872883,0.944580652,0.663852583,0.595069847,0.719199572,0.508298365,0.780469322,0.579378336,0.785659721,0.594533506,0.714412992,0.561802739,0.828255583,0.590288146,0.80915496,0.60124875,0.775568471,0.58809596,0.64446273,0.493443356,0.674319775,0.505736133,0.693550039,0.489261897,0.746470645,0.54824776,0.752847377,0.574927133,0.170199965,0,,0.946524064,0.84792262,0.688347811,0.780905267,1,0.967031775,0.913769583,0.904475596,0.932687789,0.84130644,0.781020959,0.449013402,0,0.518459449,1,0.923076923,18933,111165
1/9/2021,202101,X,US,0.413978495,0.306034483,0.14849921,0.206632653,0.108635097,0.753521127,0.547661105,1,0.420068552,0.40322168,0.456875621,0.319683218,0.499917781,0.369139122,0.506951576,0.381978669,0.484224166,0.382408328,0.508744961,0.359075705,0.512793957,0.379830685,0.504413974,0.381895779,0.448528032,0.34234543,0.451425819,0.338116029,0.442117142,0.309847433,0.483619594,0.354162055,0.498484051,0.379305569,0.257346002,0.032269331,,0.941176471,1,0.873404428,0.890351951,0.99720947,0.996738744,1,1,0.887515181,0.752567915,0.951566585,0.638075701,0,0.731407401,0.898230088,0.969230769,22594,117675
1/16/2021,202102,X,US,0.400537634,0.262931034,0.037914692,0.242346939,0.398328691,0.598591549,0.540374728,0.932083631,0.305840812,0.285757046,0.352260868,0.224669081,0.372154037,0.252481813,0.370754652,0.257571834,0.337587439,0.248914712,0.391844867,0.250832814,0.383519185,0.260886547,0.363272924,0.255869253,0.313081294,0.223936989,0.318907048,0.221042413,0.327514685,0.208972115,0.354986921,0.235203784,0.361904038,0.255181043,0.432518512,0.177204342,,0.983957219,0.918993092,0.930661932,1,0.987487623,1,0.888943617,0.866569287,0.815940701,0.625580025,1,0.577121584,0,0.651172203,0,1,23892,109697
1/23/2021,202103,X,US,0.365591398,0.202586207,0.060031596,0.216836735,0.395543175,0.577464789,0.548496988,0.812987367,0.350190169,0.296791118,0.386904853,0.214847069,0.407297017,0.245273747,0.40803997,0.257377028,0.379154791,0.262050212,0.430416961,0.239687473,0.419800506,0.253348396,0.404888379,0.258424194,0.352169689,0.235725536,0.359234318,0.229447702,0.363360021,0.204893837,0.393138708,0.233206934,0.398369482,0.255538127,0.651937346,0.322513948,,0.802139037,0.724985428,0.957925044,0.954843255,0.945845711,0.955288841,0.921377227,0.827340845,0.565313691,0.343633725,0.925078222,0.501451932,0,0.575868401,0.101769912,0.876923077,21967,95707
1/30/2021,202104,X,US,0.360215054,0.168103448,0.090047393,0.196428571,0.364902507,0.577464789,0.558559127,0.696981306,0.389749198,0.302555236,0.414141595,0.198040783,0.443862748,0.233520163,0.453607876,0.253237636,0.428186736,0.269256899,0.460909015,0.219600705,0.457126096,0.24092276,0.451428652,0.255836354,0.3965576,0.241697858,0.40307953,0.23202669,0.393652771,0.193475722,0.42831397,0.223517036,0.442146578,0.252104588,0.853248416,0.571660005,,0.657754011,0.6205805,0.849476749,0.914436737,0.845044558,0.855793402,0.899943879,0.656914904,0.389797543,0.222693905,0.944580172,0.440805593,0,0.510254056,0.097345133,0.692307692,22302,82080
2/6/2021,202105,X,US,0.344086022,0.146551724,0,0.191326531,0.403899721,0.570422535,0.542630035,0.08332482,0.168471908,0.135542218,0.17415278,0.045335606,0.187527678,0.064081576,0.198921696,0.081214409,0.21025333,0.113299423,0.181524906,0.040701409,0.190447732,0.064203588,0.201153486,0.086245984,0.203092521,0.106986022,0.195311782,0.091546791,0.178328141,0.056524312,0.19497441,0.070785306,0.19768706,0.085558994,1,1,,0.406417112,0.497599605,0.799667364,0.82066317,0.740786749,0.761783624,0.833139299,0.583401919,0,0.023926504,0.969654108,0.380294235,0,0.442994678,0.110619469,0.507692308,21321,9995
3/7/2020,202010,AL,1,0.933003875,0.418756106,0.600929117,0.980143087,0.985543988,0.003622095,0.562388177,,0.866102796,0.966397304,0.760899567,1,0.753106223,0.983824888,0.780501491,0.990758672,0.906440889,1,0.735680099,0.987283642,0.738652895,0.960627834,0.795273326,1,0.907235099,1,0.9332261,1,0.741179695,1,0.862608466,1,0.791251764,1,0,0,0.850731847,,0,0,0,0,0,0,0,0.270588235,0.002819549,0,0,0,0,0,0,0,
3/14/2020,202011,AL,1,1,0.560729404,0.65397872,0.984961308,1,0.019317839,0.57925137,,0.809797725,0.904105832,0.710763394,0.927599085,0.697207857,0.909289779,0.734489046,0.933842728,0.845152094,0.941189127,0.676241922,0.903738576,0.692150542,0.896560234,0.743515773,0.936947156,0.857618823,0.948550109,0.880684085,0.940475334,0.688897532,0.923987504,0.810127745,0.94013538,0.739919229,0.935098875,0,0,0.939879664,,0.000202075,0.000280892,0.000322388,0,0,0,0,0.405536332,0.217105263,0,0,0,0,0.137931034,0.057142857,0,
3/21/2020,202012,AL,1,0.929297467,0.977748833,0.858234677,1,0.98419548,0,0.578039812,,0.470175858,0.514946528,0.386600113,0.491716229,0.409418939,0.515435133,0.450351837,0.559976355,0.531288523,0.578392505,0.37849532,0.490556255,0.407418065,0.511154061,0.449650495,0.556677317,0.52317978,0.560619952,0.51996193,0.534901474,0.373666938,0.49765367,0.475323667,0.547086141,0.445034762,0.54498453,0,0,1,,0.003974134,7.66E-05,0.001427716,0,0,0,0,0.181314879,0,0,0,0,0,0.137931034,0.214285714,0,
3/28/2020,202013,AL,1,0.398270343,1,0.611718867,0.737771938,0.607853714,0.523392695,0.252032177,,0.230757288,0.271463876,0.205726347,0.275085511,0.211037629,0.282381376,0.211825558,0.283130094,0.215364715,0.256208625,0.200576938,0.271888624,0.208259005,0.275830765,0.22098791,0.293946324,0.21242431,0.251703764,0.237807073,0.265786983,0.188666911,0.274211731,0.234315405,0.28879353,0.213202277,0.276930651,0,0,0.659289413,,0.019264448,0.053062996,0.054437434,0,0,0,0,0.258131488,0.081766917,0.004223865,0,0,0,0.103448276,0.5,4,
4/4/2020,202014,AL,1,0.024765542,0.178660588,0.544133074,0.350854139,0.282215869,0.803199517,0.046757674,,0.072427827,0.0995009,0.074242688,0.10732876,0.074457879,0.104078994,0.062683698,0.094275088,0.050642993,0.071455911,0.077134297,0.106546726,0.071329525,0.097568736,0.064859903,0.10107684,0.050464633,0.074764538,0.066805328,0.087019311,0.060529209,0.111094359,0.078614264,0.109427366,0.067953112,0.092140708,0,0,0.331659366,,0.029772329,0.064975358,0.068772164,0,0,0,0.055222714,0.187543253,0,0.042238648,0,0,0,0.137931034,0.514285714,40,
4/11/2020,202015,AL,1,0,0.38988386,0.48988461,0.181924369,0.184098387,0.862058557,0.015806602,,0.077611283,0.100051885,0.078111288,0.109516284,0.071603218,0.100474512,0.06748275,0.09795692,0.058577875,0.079618286,0.075836966,0.104250785,0.075142649,0.099946561,0.069221489,0.104664138,0.056623897,0.080527205,0.063041921,0.08299676,0.075918378,0.126978575,0.07884481,0.106997507,0.068141922,0.091581086,0,0,0.213183769,,0.054257039,0.112165164,0.119697877,0,0,0,0.049492055,0.20484429,0.04887218,0.050686378,0,0.168593894,0,0.310344828,0.428571429,48,
4/18/2020,202016,AL,1,0.114561689,0.096711169,0.410609921,0,0.069636981,0.944159372,0,,0,0.019711239,0,0.013296191,0,0.012770803,0,0.018569245,0,0.02046075,0,0.007872745,0,0.007922675,0,0.025130359,0,0.023352596,0,0.021989665,0,0.034178852,0,0.021624895,0,0.010666131,0,0,0.121690792,,0.04930621,0.253121728,0.245118132,0,0,0,0.056785621,0.359169551,0.278195489,0.064413939,0.266245729,0.999419369,0.245904925,0.275862069,0.3,61,
4/25/2020,202017,AL,1,0.28331555,0.05101487,0.303911284,0.074901445,0.127676789,0.846664654,0.083400251,,0.029753488,0,0.039757227,0,0.03707204,0,0.025820565,0,0.007629615,0,0.045208233,0,0.041499372,0,0.020035191,0,0.005284203,0,0.012733478,0,0.018382644,0,0.025174433,0,0.03353668,0,0,0,0.105146661,,0.049912434,0.348867496,0.331667665,0,0,0,0.057046106,0.291349481,0.197368421,0.059134108,0.254431512,1,0.218499891,0.172413793,0.185714286,56,
5/2/2020,202018,AL,1,0.336833829,0.160534028,0.313652031,0.174624033,0.168185986,0.854512526,0.161897919,,0.139058163,0.128015691,0.143555654,0.151587262,0.134579692,0.143877412,0.116295283,0.125372799,0.085862194,0.087759112,0.148725053,0.158816545,0.137047519,0.14110597,0.114632021,0.127037008,0.082770613,0.08655152,0.100603216,0.09677866,0.117535878,0.143455891,0.129073256,0.12950363,0.125298857,0.128756897,0,0,0.060863639,,0.0436818,0.249840402,0.240236264,0,0,0,0.047929148,0.309342561,0.244360902,0.083421331,0.296306596,0.937095467,0.306368667,0.172413793,0.114285714,79,
5/9/2020,202019,AL,1,0.469534453,0.40084663,0.612767871,0.393196087,0.24132909,0.709326894,0.282321119,,0.26402272,0.226268165,0.262622605,0.266002587,0.250156295,0.256941341,0.223171274,0.226542847,0.170541698,0.156737368,0.272532941,0.283199844,0.252856458,0.254123558,0.222137978,0.226723771,0.165198256,0.151989241,0.194512015,0.169944858,0.23099701,0.252604209,0.236225292,0.220818769,0.233624373,0.231377807,0,0,0.061064483,,0.071837532,0.397742652,0.383238152,0,0,0,0.053399323,0.298269896,0.280075188,0.107708553,0.234003098,0.895426955,0.208569884,0.275862069,0.071428571,102,
5/16/2020,202020,AL,1,0.546863593,0.585694128,0.649782706,0.544459045,0.30756783,0.680651977,0.431821704,,0.575298311,0.521009869,0.555283261,0.596021127,0.53747226,0.591441922,0.500487604,0.540890241,0.41266257,0.39683089,0.565971428,0.631797581,0.5474065,0.594928459,0.500394517,0.532962565,0.403502735,0.381680743,0.450494838,0.407780147,0.5118562,0.570200985,0.516386322,0.505834482,0.511828279,0.545971256,0,0,0.045461665,,0.06587633,0.332524706,0.32238751,0,0,0,0.041417036,0.320415225,0.315789474,0.10031679,0.226964671,0.668723624,0.243192233,0.137931034,0.028571429,95,
5/23/2020,202021,AL,1,0.59459763,0.526972756,0.809381088,0.619068477,0.382760667,0.566555992,0.252356198,,0.619010885,0.558976,0.577984703,0.616240516,0.568519091,0.62442546,0.546167829,0.592775361,0.470798072,0.456150496,0.580489785,0.645092768,0.577234909,0.626420014,0.55353554,0.590908909,0.461743733,0.437542048,0.499564738,0.455873683,0.530145936,0.588055249,0.566549656,0.557109084,0.552863398,0.590221633,0,0,0.06741293,,0.08133504,0.341755829,0.335996868,0,0,0.111602381,0.052617869,0.339792387,0.344924812,0.067581837,0.146650079,0,0.178676729,0.206896552,0.014285714,64,
5/30/2020,202022,AL,1,0.630875498,0.546510366,0.753634048,0.702292305,0.396623335,0.556595231,0.738388065,,0.779990503,0.724429461,0.719722773,0.783214328,0.714831395,0.805029717,0.692178016,0.767439378,0.63211914,0.62114299,0.719608045,0.817995935,0.719549147,0.801955162,0.706955537,0.768879443,0.620511675,0.595068258,0.654353988,0.605676425,0.654679679,0.730997664,0.72141513,0.723533046,0.705717873,0.772697463,0,0,0.042464794,,0.11521622,0.333290774,0.339946115,0,0,0.019706923,0.061734827,0.309342561,0.312030075,0.072861668,0.179571346,0,0.186788157,0.275862069,0,69,
6/6/2020,202023,AL,1,0.584208457,0.479214154,0.768170238,0.699664185,0.28388802,0.587986719,0.763915304,,0.718456329,0.663142757,0.656272686,0.71063688,0.658461494,0.735198976,0.635229978,0.700233896,0.586697302,0.571245973,0.655578096,0.741258324,0.654971669,0.725368742,0.660216483,0.714906818,0.573847231,0.542603595,0.606623548,0.558053728,0.59112262,0.660921056,0.664552404,0.66794081,0.650739933,0.706038175,0,0,0.084190072,,0.090394719,0.392724905,0.381211716,0,0,0.02863399,0.043500912,0.328027683,0.368421053,0.074973601,0.192925861,0,0.190303361,0.448275862,0,71,
6/13/2020,202024,AL,1,0.687370135,0.584283078,0.84534692,0.819827712,0.462484492,0.478418352,0.780947551,,0.78733075,0.713092919,0.722884688,0.767938843,0.723661191,0.794988517,0.688237457,0.746093573,0.653262412,0.626504998,0.723986241,0.803788322,0.717446048,0.781826775,0.714324487,0.758776899,0.638344555,0.595235301,0.66471639,0.599639752,0.663178334,0.727170757,0.724443271,0.71299495,0.711071739,0.758779075,0,0,0.108966955,,0.153509363,0.549653992,0.547621241,0,0,0.029658638,0.064600156,0.21799308,0.210526316,0.088701162,0.231447032,0,0.245260644,0.448275862,0,84,
6/20/2020,202025,AL,1,0.643904083,0.475523716,0.750187322,0.804058987,0.468310049,0.467552068,0.856698083,,0.808000244,0.736489072,0.733623032,0.78492809,0.730757158,0.805265445,0.715854958,0.778636946,0.702004668,0.676108511,0.727366072,0.812738606,0.732072631,0.800610802,0.739595217,0.78981656,0.683327483,0.638123681,0.697495594,0.634854925,0.675711955,0.741511501,0.760092019,0.753754852,0.732151219,0.785606426,0,0,0.086729974,,0.166644214,0.527603994,0.532261779,0,0,0.034613441,0.052617869,0.357785467,0.439849624,0.068637804,0.211827054,0,0.217910016,0.379310345,0.042857143,65,
6/27/2020,202026,AL,1,0.693715954,0.560403777,1,0.954883925,0.465019688,0.388771506,0.988391587,,0.917774021,0.822975046,0.816840261,0.854322942,0.82850617,0.899639584,0.812245419,0.87325891,0.817786928,0.788934487,0.81556748,0.892355737,0.824910206,0.891419262,0.841014776,0.887795339,0.791440983,0.733169469,0.808273518,0.73068031,0.77391821,0.827760946,0.857647236,0.843808361,0.828565969,0.879040329,0,0,0.091573547,,0.18638017,0.497548581,0.517270759,0,0,0.040592892,0.066163063,0.292733565,0.343045113,0.085533263,0.241227898,0,0.275229389,0.482758621,0.157142857,81,
7/4/2020,202027,AL,1,0.621609479,0.396939108,0.74838903,0.93196087,0.432817304,0.476607305,0.959652311,,0.781998549,0.716241664,0.691494488,0.728713366,0.707334497,0.778892052,0.697034578,0.765469008,0.718647882,0.700543126,0.684023722,0.755900028,0.703807633,0.769695703,0.721565442,0.774573043,0.701750992,0.659731751,0.707924135,0.647236928,0.634665751,0.682286124,0.747099999,0.746963379,0.716280783,0.771771489,0,0,0.067326818,,0.261989762,0.642003524,0.662725096,0,0,0.045140643,0.054441261,0.191003461,0.233082707,0.092925026,0.253344578,0,0.255529334,0.551724138,0.342857143,88,
7/11/2020,202028,AL,1,0.653170102,0.608379464,0.819571407,0.88129654,0.22401424,0.510111681,0.918543877,,0.721549929,0.631050665,0.653651726,0.660112547,0.658719294,0.69431362,0.632004736,0.666248135,0.636727563,0.597799442,0.649181111,0.68525468,0.650503725,0.683537892,0.666035526,0.689422514,0.616298784,0.553973871,0.634386931,0.563442765,0.604981775,0.624382731,0.686191773,0.664135337,0.65512466,0.676085192,0,0,0.180934907,,0.305974673,0.649204566,0.688320361,0,0,0.051948234,1,0.307958478,0.403195489,0.112988384,0.407734679,0,0.343727947,0.551724138,0.557142857,107,
7/18/2020,202029,AL,1,0.619868591,0.391403452,0.790798741,0.901445466,0.376072064,0.473890733,0.965893242,0.111148994,0.676874051,0.610609951,0.608238162,0.629255449,0.613593946,0.661592132,0.595452653,0.6466374,0.613227879,0.596544162,0.602236415,0.652323064,0.610735393,0.656119898,0.627283531,0.667819622,0.587377913,0.545935591,0.612989014,0.559619857,0.548126291,0.578328192,0.65300101,0.647405706,0.619525266,0.65764376,0,0,0.151097882,,0.447494275,0.755700825,0.829848478,0,0,0.055485374,0.270122428,0.394463669,0.534774436,0.181626188,0.39533255,0,0.376663146,0.482758621,0.657142857,172,537
7/25/2020,202030,AL,1,0.61284888,0.393574297,0.756930916,0.871368083,0.398457306,0.46815575,0.963864587,0.252301398,0.711965411,0.630625213,0.629719522,0.640838245,0.640544353,0.681379474,0.632548933,0.674961136,0.660546122,0.628608599,0.622615252,0.665167537,0.639407338,0.676637929,0.656410746,0.686610578,0.641487885,0.582781546,0.648058547,0.578976645,0.580065212,0.601979411,0.680808502,0.659556,0.650919098,0.680096038,0,0,0.105122682,,0.434325744,0.692270371,0.763989315,0,0,0.038936612,0.358166189,0.517647059,0.682330827,0.179514256,0.445862806,0,0.421349277,0.448275862,0.657142857,170,951
8/1/2020,202031,AL,1,0.591452799,0.357755346,0.680503522,0.86216966,0.395652408,0.477210987,0.972725864,0.254347085,0.707275228,0.636433483,0.623169507,0.641609358,0.641717514,0.690367487,0.630952189,0.67808035,0.666799684,0.637539201,0.616250312,0.665958223,0.636448894,0.680355264,0.658705381,0.69304663,0.645818476,0.59200883,0.653569035,0.584382764,0.569656382,0.599287976,0.675213802,0.65924923,0.652399858,0.687740464,0,0,0.111542202,,0.377845884,0.568690789,0.633341777,0,0,0.040578856,0.35530086,0.537024221,0.70018797,0.155227033,0.452281535,0,0.390557829,0.517241379,0.557142857,147,957
8/8/2020,202032,AL,1,0.613859718,0.358840768,0.698786153,0.835596437,0.393602675,0.464231814,0.952692898,0.180702353,0.720627994,0.65482472,0.646273829,0.672822327,0.657650288,0.707721769,0.646848146,0.694771071,0.667087195,0.638672264,0.642828914,0.700563705,0.647970004,0.693689323,0.669538362,0.704113491,0.657599598,0.605661842,0.672071055,0.601756028,0.602646254,0.638523059,0.690421415,0.67644423,0.663642655,0.701363104,0,0,0.135375707,,0.304391755,0.550203008,0.588817759,0,0,0.035399472,0.264652253,0.582006921,0.772556391,0.160506864,0.396818152,0,0.353689429,0.586206897,0.471428571,152,741
8/15/2020,202033,AL,1,0.648396698,0.435363074,0.792597033,0.849175062,0.41005448,0.397223061,1,0.169110126,0.743869926,0.660361001,0.657770922,0.664696192,0.66162428,0.698262619,0.656554144,0.693261565,0.730034674,0.698592768,0.637639114,0.675209733,0.65333059,0.682636943,0.687963704,0.713476102,0.721513173,0.660984869,0.738821837,0.657952021,0.626134831,0.648049483,0.714314203,0.686531283,0.679559195,0.705332998,0,0,,,0.309612017,1,1,0,0,0.050530571,0.278718416,0.637370243,0.867481203,0.148891235,0.387028613,0,0.355639783,0.689655172,0.385714286,141,707
8/22/2020,202034,AL,1,0.592744426,0.321176598,0.650232279,0.777923784,0.413884244,0.413824328,0.991011932,0.184111831,0.726027223,0.652502053,0.649735353,0.657825175,0.649803787,0.689791488,0.646463637,0.684185576,0.712627223,0.685484302,0.626495454,0.66431698,0.637880393,0.668025574,0.675964221,0.702717249,0.716235725,0.6626013,0.729092745,0.653194224,0.627180208,0.648335496,0.693045815,0.667842423,0.666023083,0.694575786,0,0,,,0.234137141,0.923278262,0.904089716,0,0,0.044368649,0.233133629,0.660899654,0.89943609,0.121436114,0.411192606,0,0.415133328,0.724137931,0.271428571,115,751
8/29/2020,202035,AL,1,0.61284888,0.278953652,0.427843549,0.766973281,0.694697664,0.378508904,0.951100968,0.21411524,0.645538018,0.57608918,0.57844165,0.580515833,0.577846209,0.604609674,0.574827433,0.601542729,0.642816501,0.611065565,0.556907702,0.583519068,0.564453085,0.582646632,0.595800072,0.611094631,0.655078293,0.602274388,0.662003362,0.591984948,0.554415864,0.567822719,0.612118086,0.583882967,0.595274836,0.613420234,0,0,,,0.31513539,0.640675672,0.647492286,0,0,0.046937286,0.199270643,0.541868513,0.734962406,0.148891235,0.400509441,0,0.358866511,0.75862069,0.2,141,839
